IND	Datum	Tmax	Tmin	Tavg	R	CSP
11934	19.01.1990	2,1	-5,6	-2,4	0	999
11934	20.01.1990	2,7	-5,5	-0,4	0	
11934	21.01.1990	4,5	-0,5	2,5	6,7	999
11934	22.01.1990	7	2,9	4,1	0	
11934	23.01.1990	4,1	-1,7	1,2		
11934	24.01.1990	5,4	0	2		
11934	25.01.1990	4,8	0,2	3	1,2	
11934	26.01.1990	6,2	2,4	3,4	0,3	
11934	27.01.1990	4,4	-0,5	1,2	0	999
11934	28.01.1990	5,8	-1,5	3,8	0	
11934	29.01.1990	7,2	1	2,3	3,4	
11934	30.01.1990	10,1	-1,9	4,1		
11934	31.01.1990	10,9	-0,6	4,9		
11934	01.02.1990	12	1,9	4,5		
11934	02.02.1990	9	1,6	6,3		
11934	03.02.1990	10,3	2	5,2	0,1	
11934	04.02.1990	6,3	1,8	3,1	0,2	
11934	05.02.1990	8,2	-4,5	-0,2		
11934	06.02.1990	10	-4,6	1,1		
11934	07.02.1990	10,9	-3	2,8		
11934	08.02.1990	13,2	-0,5	5,9		
11934	09.02.1990	7,7	0,3	2,2		
11934	10.02.1990	5,5	-5,5	-1,2		
11934	11.02.1990	3,1	-4,1	-0,4	0	
11934	12.02.1990	1,2	-1,9	-1,2	0,9	999
11934	13.02.1990	1,5	-3	-1,7	0,1	1
11934	14.02.1990	0,5	-6,2	-1,5	6,8	
11934	15.02.1990	1,2	-1,7	-1,1	6,9	8
11934	16.02.1990	1,6	-5	-2	0,1	19
11934	17.02.1990	2,3	-4,4	-2,3	0	16
11934	18.02.1990	2,9	-13,5	-1,7	0	10
11934	19.02.1990	8,4	0,1	2,5	0	7
11934	20.02.1990	10	-4,9	1,3		995
11934	21.02.1990	11,6	-2,9	2		995
11934	22.02.1990	10,9	-1,6	2,8		995
11934	23.02.1990	15	-2,2	4,7		995
11934	24.02.1990	15,4	-4	6,2		
11934	25.02.1990	17,4	-1,4	7,2		
11934	26.02.1990	14,8	3	8,9	0,6	
11934	27.02.1990	8,5	0,2	0,6	16,4	999
11934	28.02.1990	2,3	-2,1	-0,7	5,9	8
11934	01.03.1990	2,7	-2,2	-0,2	5,9	15
11934	02.03.1990	1,3	-3	-1,2	0,2	16
11934	03.03.1990	0,6	-4,8	-3,1	0,2	12
11934	04.03.1990	2,4	-8,4	-0,4	0,1	10
11934	05.03.1990	4	-3	0,7		9
11934	06.03.1990	5	0,5	3,9	0,2	8
11934	07.03.1990	9,2	1,9	5,1		995
11934	08.03.1990	15,4	2,7	8,6		
11934	09.03.1990	13,1	-1,4	4,1	3,1	
11934	10.03.1990	3,1	-1,3	0,3	4	2
11934	11.03.1990	10,6	-1,6	7,2	0,4	3
11934	12.03.1990	14,4	4,2	9,1		
11934	13.03.1990	9,1	-0,6	2,3		
11934	14.03.1990	9,5	-5,1	1,9		
11934	15.03.1990	9,3	-0,4	2,5		
11934	16.03.1990	15	-3,4	4,8		
11934	17.03.1990	17,9	-3,8	6		
11934	18.03.1990	21,3	-3	8,1		
11934	19.03.1990	22,3	-1,8	7,5		
11934	20.03.1990	20	-3,4	8,7		
11934	21.03.1990	17,9	4	10,3		
11934	22.03.1990	19,6	2,3	11,1	0,9	
11934	23.03.1990	11,7	3	5,8	0	
11934	24.03.1990	15,6	-0,6	6,8		
11934	25.03.1990	13,6	3,4	6	5,4	
11934	26.03.1990	7,2	0,2	2,5		4
11934	27.03.1990	3,8	1	2,3	0,1	
11934	28.03.1990	14,3	0,7	6,5		
11934	29.03.1990	16,6	1,7	7,6		
11934	30.03.1990	11,1	4,3	6		
11934	31.03.1990	14,2	2,2	6,1		
11934	01.04.1990	20,4	1	8,7		
11934	02.04.1990	18,5	4,4	10,5		
11934	03.04.1990	18	7	12,5		
11934	04.04.1990	13	3,1	5,5	12	
11934	05.04.1990	8,9	2	4,1	2,8	
11934	06.04.1990	8,4	3	6,3	4,8	
11934	07.04.1990	6,5	3,3	3,8	13,6	
11934	08.04.1990	3,5	-2	-0,6	0,2	3
11934	09.04.1990	3	-4,6	-1,7		995
11934	10.04.1990	5,9	-6,7	0,6		
11934	11.04.1990	10,2	-5,2	3,5		
11934	12.04.1990	9,8	0,4	3		
11934	13.04.1990	10,5	-0,4	4,1	0	
11934	14.04.1990	11,8	-1,3	4		
11934	15.04.1990	13,2	0,2	6,8	2,9	
11934	16.04.1990	6,7	0,4	4,3	4,9	
11934	17.04.1990	8,7	3,1	5,5	1,7	
11934	18.04.1990	9,9	4,4	6,8	0,2	
11934	19.04.1990	13,2	2	6,5	0,9	
11934	20.04.1990	13,8	0,6	7,2	5,3	
11934	21.04.1990	12,9	4,5	6,9	18,9	
11934	22.04.1990	10,5	1,6	5,2	0	
11934	23.04.1990	9	-1,4	5,9	6,4	
11934	24.04.1990	9,4	3	6,4	0,1	
11934	25.04.1990	13,4	0,5	7,8	0,4	
11934	26.04.1990	12	2,9	6,7		
11934	27.04.1990	15,1	3,9	8,4	1,1	
11934	28.04.1990	8,2	0,7	2,9	2,7	
11934	29.04.1990	10,5	0	4,8	0	999
11934	30.04.1990	14	-0,2	7,8	0,3	
11934	01.05.1990	14,9	7	10,7		
11934	02.05.1990	15,8	6,3	9,4		
11934	03.05.1990	15,5	2	11,1		
11934	04.05.1990	18,3	8,7	12,9		
11934	05.05.1990	22,1	6,7	14,4		
11934	06.05.1990	19,2	5	12,2		
11934	07.05.1990	20,7	3	14,2		
11934	08.05.1990	21,5	5,1	14,5	0	
11934	09.05.1990	21,6	5	13,4		
11934	10.05.1990	20,7	5	12,5		
11934	11.05.1990	21,1	6,3	11,4	12,3	
11934	12.05.1990	16	7,1	12,4	2,4	
11934	13.05.1990	17,3	9,1	11,6	0,5	
11934	14.05.1990	20,3	4	14,5	0	
11934	15.05.1990	18,4	8,5	13,9	2	
11934	16.05.1990	21	7,1	14,6		
11934	17.05.1990	22	7,1	14	1,6	
11934	18.05.1990	15,9	6,4	9,8	0,1	
11934	19.05.1990	12	-0,4	7		
11934	20.05.1990	15,7	-1,8	9,4		
11934	21.05.1990	16,1	2,6	10,7		
11934	22.05.1990	16,1	6,2	12,4	9,2	
11934	23.05.1990	18,6	9,6	12,3		
11934	24.05.1990	19,4	5,1	14,1	31,5	
11934	25.05.1990	15,6	7,2	10,4	32,3	
11934	26.05.1990	13,5	5,5	8,2		
11934	27.05.1990	12,7	0,3	8,5		
11934	28.05.1990	14,4	0,6	7,6		
11934	29.05.1990	13,3	-0,1	6,9		
11934	30.05.1990	12,1	1,9	6,7	0	
11934	31.05.1990	14,8	3,1	6,8	1	
11934	01.06.1990	15,1	-0,7	8,9	0	
11934	02.06.1990	18,3	1,5	12,4		
11934	03.06.1990	18,2	4	10,8	2,2	
11934	04.06.1990	17,6	4,6	12,3		
11934	05.06.1990	18,6	8,6	12,7		
11934	06.06.1990	19,9	4,5	13,4	3,3	
11934	07.06.1990	17	10,9	14,4		
11934	08.06.1990	19	11,1	14,4	9,8	
11934	09.06.1990	15,8	7,9	10,2	2,5	
11934	10.06.1990	13,1	2,5	9	0,9	
11934	11.06.1990	16,5	7	11	0	
11934	12.06.1990	19,3	6	13,1		
11934	13.06.1990	19,4	5,5	12,8	0	
11934	14.06.1990	19,1	8,4	13,9	0,1	
11934	15.06.1990	17,2	8,1	11,8	0,1	
11934	16.06.1990	16,9	7,7	12,1	2,6	
11934	17.06.1990	16,4	6,7	11	0,4	
11934	18.06.1990	21,4	4,2	14,9	0,1	
11934	19.06.1990	22,6	8,9	15,9	11,2	
11934	20.06.1990	25,4	7,7	17,5		
11934	21.06.1990	25,6	10,8	17,7	0,1	
11934	22.06.1990	23,8	10,5	17,2	1,6	
11934	23.06.1990	19,4	10	13,6	5,6	
11934	24.06.1990	19,1	7,7	12,2	0,2	
11934	25.06.1990	18	6,4	13,4	0	
11934	26.06.1990	17,9	5,8	14		
11934	27.06.1990	23,4	6,7	16,5		
11934	28.06.1990	28	8,2	20		
11934	29.06.1990	27	11,3	19,5		
11934	30.06.1990	26,4	12,8	19,1	38,8	
11934	01.07.1990	28,7	11,6	20,4	1,6	
11934	02.07.1990	20,8	9	16	1,3	
11934	03.07.1990	18,6	12	14,1	6,1	
11934	04.07.1990	20,8	11,4	16,5	1,7	
11934	05.07.1990	22,1	12	16,4	0,1	
11934	06.07.1990	16,1	9,5	10,7	26,7	
11934	07.07.1990	15,8	8,5	11,2	0,1	
11934	08.07.1990	18,5	6,8	12,5		
11934	09.07.1990	23,2	5,5	17,4	0,3	
11934	10.07.1990	17,2	13	14,4	10,7	
11934	11.07.1990	19,2	10	12,4		
11934	12.07.1990	21,1	3,8	14,8		
11934	13.07.1990	23	7,6	16,6	2,3	
11934	14.07.1990	17	9,9	12,5	0	
11934	15.07.1990	19,1	3,5	13,4		
11934	16.07.1990	22,4	7,8	16,4	0	
11934	17.07.1990	22,1	10,6	16,3		
11934	18.07.1990	18,9	9,6	14,3	0	
11934	19.07.1990	17,9	12	13,9		
11934	20.07.1990	20,3	9,6	14,2		
11934	21.07.1990	23,8	11	17,6		
11934	22.07.1990	24	10,4	16,1		
11934	23.07.1990	21,9	4,5	14,8		
11934	24.07.1990	20,2	6,7	14		
11934	25.07.1990	18,3	6	13,9	2,3	
11934	26.07.1990	20,6	10	13,7		
11934	27.07.1990	20,9	7,5	13,9	4,6	
11934	28.07.1990	22,4	5,2	14,8		
11934	29.07.1990	27	7,2	17,8		
11934	30.07.1990	28	9,5	19,5		
11934	31.07.1990	25	12,5	17,7		
11934	01.08.1990	25,9	9,3	18,3		
11934	02.08.1990	22,8	8,9	17,4		
11934	03.08.1990	21,9	8,3	14,9		
11934	04.08.1990	23,4	8,2	15,1		
11934	05.08.1990	27,1	7,7	19,1		
11934	06.08.1990	28,9	13,2	21,9		
11934	07.08.1990	21,9	12,8	16	4,5	
11934	08.08.1990	13,6	9,8	11,2	12,9	
11934	09.08.1990	16,5	9,1	10,9	2,2	
11934	10.08.1990	19,9	4,8	13,5	1,9	
11934	11.08.1990	19,4	10,1	14,4		
11934	12.08.1990	22,7	6	15		
11934	13.08.1990	26,1	7,2	15,7	0	
11934	14.08.1990	28,8	8,3	18,8		
11934	15.08.1990	29,1	8,9	20,2		
11934	16.08.1990	28,8	11,5	19,9		
11934	17.08.1990	28,2	9,5	17,1	0,2	
11934	18.08.1990	15	10	12,4	0,5	
11934	19.08.1990	18,4	7,4	11,8	0,1	
11934	20.08.1990	21,8	5,1	15,8	2,8	
11934	21.08.1990	15,4	9,3	11,8	0,4	
11934	22.08.1990	17,7	9,5	12,9	0,3	
11934	23.08.1990	19	10,2	14,2	0	
11934	24.08.1990	20,9	4,2	12,8		
11934	25.08.1990	26	5,6	16,8		
11934	26.08.1990	25,2	9,6	15,4	2,9	
11934	27.08.1990	21	9,1	13,2		
11934	28.08.1990	26,4	3,6	15,1		
11934	29.08.1990	28	7,6	17,6		
11934	30.08.1990	27,1	11,4	16,8	0	
11934	31.08.1990	28,4	9,6	18		
11934	01.09.1990	26,8	7,5	18,2	30,6	
11934	02.09.1990	16,8	10,9	11,5	6,3	
11934	03.09.1990	14,5	9,8	10,7	0,4	
11934	04.09.1990	15,3	4,2	9,1		
11934	05.09.1990	13,2	4,5	8,8	3	
11934	06.09.1990	14	7,1	9,8		
11934	07.09.1990	17,8	5	11,5	6,3	
11934	08.09.1990	12	7,2	8,7	2,5	
11934	09.09.1990	14,9	3,9	10,2	0	
11934	10.09.1990	12,2	7,4	8,9	0,8	
11934	11.09.1990	13,1	7,1	9,2	3	
11934	12.09.1990	11,2	5,5	7,2	0,7	
11934	13.09.1990	11,6	-1	7,3	0	
11934	14.09.1990	13,5	2,8	7,2		
11934	15.09.1990	14,9	5	9,5		
11934	16.09.1990	13,5	3,5	7,4	1,6	
11934	17.09.1990	13,8	5,5	8,1		
11934	18.09.1990	10	0,8	6,3	0,5	
11934	19.09.1990	14,4	5,4	10,2	0	
11934	20.09.1990	17,5	6,5	10	0,1	
11934	21.09.1990	17,5	5,1	9,3	14,4	
11934	22.09.1990	12,5	3,6	8,6	1,6	
11934	23.09.1990	16,4	8,5	12,3	9,9	
11934	24.09.1990	15,3	7,9	11,6	11,1	
11934	25.09.1990	14,9	4,5	9,2	0,2	
11934	26.09.1990	12,9	4	8,1		
11934	27.09.1990	11,9	3,8	6,4		
11934	28.09.1990	12,3	1,7	5		
11934	29.09.1990	16,4	1,6	10,2		
11934	30.09.1990	20,4	1,3	11,6		
11934	01.10.1990	20,4	8,1	14,1	1,8	
11934	02.10.1990	14,3	3,9	7,4		
11934	03.10.1990	16,1	-0,2	6,6		
11934	04.10.1990	20,3	-0,8	11,2		
11934	05.10.1990	11,8	6,5	8,6	0	
11934	06.10.1990	14,4	3,5	10,8		
11934	07.10.1990	16,6	7,8	13,2	8,8	
11934	08.10.1990	12,5	4,3	6,8	17,8	
11934	09.10.1990	10,9	0,8	4		
11934	10.10.1990	15,8	-2,3	7,5		
11934	11.10.1990	17,2	-1,1	7,1		
11934	12.10.1990	17,9	-0,7	7,2		
11934	13.10.1990	18,7	-0,8	8,7		
11934	14.10.1990	20,2	6,2	12,2		
11934	15.10.1990	20,1	3,3	9,7		
11934	16.10.1990	19,9	0,6	8,2		
11934	17.10.1990	18,8	0,5	9,1		
11934	18.10.1990	17	3,4	11,1		
11934	19.10.1990	15,1	4,9	9,9	0,2	
11934	20.10.1990	14	4,4	9		
11934	21.10.1990	8,2	-1,9	0,9		
11934	22.10.1990	5,4	-7,6	-2,2		
11934	23.10.1990	9,7	-7,4	-0,1		
11934	24.10.1990	11,2	-5,8	1,4		
11934	25.10.1990	11,4	-4	1,4		
11934	26.10.1990	11,3	-5	1,5		
11934	27.10.1990	7,6	-5,9	3,2	0,1	
11934	28.10.1990	5,4	4,1	4,3	0,4	
11934	29.10.1990	10,5	3,8	7,6	17,7	
11934	30.10.1990	11,3	4,1	6,7	3,9	
11934	31.10.1990	9,2	2,1	6,4	0,2	
11934	01.11.1990	6,9	4,2	5,9	0,2	
11934	02.11.1990	9,5	0,7	5,2	0,1	
11934	03.11.1990	8,2	2,6	4,8	3,7	
11934	04.11.1990	5	-0,1	1,6		
11934	05.11.1990	5,8	-2,3	1,6		
11934	06.11.1990	5	-1,5	0,3		
11934	07.11.1990	3,9	-4	0,6	0	
11934	08.11.1990	3,7	-3,5	1,3	0,3	999
11934	09.11.1990	5,7	-2,4	1,4		
11934	10.11.1990	3,8	-1,4	0,7		
11934	11.11.1990	6,2	-5,1	-0,7		
11934	12.11.1990	3,9	-4,5	1,2	2	
11934	13.11.1990	1,7	0,5	0,9	0,3	
11934	14.11.1990	7,8	0,1	3,2		
11934	15.11.1990	6,7	-0,6	1,9		
11934	16.11.1990	8,3	-1,4	4,2		
11934	17.11.1990	7,8	2,5	6,9	7,4	
11934	18.11.1990	8,4	1,4	3,8	9,3	
11934	19.11.1990	4,3	0,3	1,5	2	999
11934	20.11.1990	4,4	-3,7	2	0	3
11934	21.11.1990	8,1	4,2	5,9		
11934	22.11.1990	4,4	2,3	3,2	0,3	
11934	23.11.1990	12,2	2,3	7,2	5,6	
11934	24.11.1990	8,6	2,6	4,7	7,8	
11934	25.11.1990	7,9	-0,8	3,8		
11934	26.11.1990	8,4	1,4	6,1	3,8	
11934	27.11.1990	7,2	4,4	6,4	10,4	
11934	28.11.1990	7	3,5	4,9	12,2	
11934	29.11.1990	3,6	1,8	2,5	2,4	
11934	30.11.1990	2,3	-2	-0,8	2,4	2
11934	01.12.1990	0,2	-10,8	-5,2	0	5
11934	02.12.1990	-2,5	-11	-6,8	0,7	4
11934	03.12.1990	1,3	-11	-3		4
11934	04.12.1990	0,8	-5,4	-1,4	0,3	3
11934	05.12.1990	-0,1	-4,5	-2,9	0,1	3
11934	06.12.1990	-0,2	-7,9	-3,7	0	2
11934	07.12.1990	-3,2	-10,9	-5,9	0,4	2
11934	08.12.1990	-0,4	-5,8	-3,3	0	2
11934	09.12.1990	-0,6	-5,1	-1,4	0,1	2
11934	10.12.1990	2,2	-1,6	1,2	9,4	2
11934	11.12.1990	5,4	-1	1,3		2
11934	12.12.1990	3,4	-3,4	0,8		2
11934	13.12.1990	1,5	-3,1	-1,8		1
11934	14.12.1990	1	-5,9	-2		1
11934	15.12.1990	-0,5	-3,4	-1,2	0,1	1
11934	16.12.1990	-0,5	-3	-2,5	0,1	1
11934	17.12.1990	-1,8	-4,6	-3,5	0,4	1
11934	18.12.1990	-0,6	-5	-2,8	0,8	2
11934	19.12.1990	-0,7	-4,9	-3,4	0,1	3
11934	20.12.1990	-1,5	-7,7	-5,1	0	3
11934	21.12.1990	-0,6	-8,9	-3,5	0,1	3
11934	22.12.1990	0,5	-5,6	-2,5		3
11934	23.12.1990	-1,1	-13,5	-8,9		3
11934	24.12.1990	-5,2	-15,6	-11		3
11934	25.12.1990	1,4	-13,8	-6		3
11934	26.12.1990	0,1	-6,8	-0,8	0,5	3
11934	27.12.1990	2,7	-3,2	0	1	4
11934	28.12.1990	1,4	-6,6	-4,2	0	5
11934	29.12.1990	1,1	-14,2	-2,2	0,2	5
11934	30.12.1990	6,7	-0,8	1,5	0	3
11934	31.12.1990	1,2	-1,6	-0,2	0,4	999
11934	01.01.1991	2,5	-1,6	0,8	0	1
11934	02.01.1991	1,6	-3,7	0,4		995
11934	03.01.1991	7,3	0,3	4,9	0	995
11934	04.01.1991	4,9	-1,1	0,2	0	995
11934	05.01.1991	2,8	-1	0,9	0,1	995
11934	06.01.1991	3,4	-4,4	0,9	0,1	
11934	07.01.1991	6,3	-0,6	2,9	0	999
11934	08.01.1991	5,2	0,9	3,2		
11934	09.01.1991	6,6	0	2,5		
11934	10.01.1991	8,7	-1,8	5,7	0	
11934	11.01.1991	9,6	0,5	3,4		
11934	12.01.1991	6	0	3,1		
11934	13.01.1991	2,1	-1,4	-0,1	0	
11934	14.01.1991	-1,2	-9,2	-6,3		
11934	15.01.1991	-2,8	-14,5	-8,1	0	
11934	16.01.1991	-2,1	-10	-7,2		
11934	17.01.1991	1,7	-12,5	-5,4		
11934	18.01.1991	4,1	-8,7	-3,7		
11934	19.01.1991	4,1	-9,5	-5,9		
11934	20.01.1991	2,1	-13,3	-6,9		
11934	21.01.1991	-3,2	-14	-9,9		
11934	22.01.1991	1,5	-16,9	-8,1		
11934	23.01.1991	0,3	-8,7	-3,1		
11934	24.01.1991	0,5	-8,2	-3,3		
11934	25.01.1991	1,4	-10,5	-2,8		
11934	26.01.1991	5,5	-7,3	-3		
11934	27.01.1991	0,1	-6,4	-2,7	0	
11934	28.01.1991	0,3	-5,5	-2,7		995
11934	29.01.1991	-1	-5,4	-3,2	0,8	
11934	30.01.1991	-3,3	-17,1	-11,2	0	3
11934	31.01.1991	-10,6	-20,8	-17		2
11934	01.02.1991	-9,1	-24,4	-17,3		2
11934	02.02.1991	-4,4	-22,7	-13,7		2
11934	03.02.1991	-3	-19,1	-12,8		2
11934	04.02.1991	-7,8	-17,7	-12,1	0	2
11934	05.02.1991	-12,2	-18,1	-17	2,2	999
11934	06.02.1991	-6,3	-18,5	-12,1	1,6	4
11934	07.02.1991	-2,8	-19,1	-6,8	0,7	5
11934	08.02.1991	-2,8	-11,2	-4,7	5,6	7
11934	09.02.1991	2,6	-8,2	-4,3	0	12
11934	10.02.1991	2,4	-11,6	0,3	2,7	12
11934	11.02.1991	1,1	-2	-0,6	7,3	13
11934	12.02.1991	-2	-6,1	-4,9	11,8	17
11934	13.02.1991	-5,6	-8,4	-7,2	0,4	32
11934	14.02.1991	-5,9	-9,6	-8,5	0	29
11934	15.02.1991	-6,2	-15	-11,8		28
11934	16.02.1991	-4,1	-23,9	-11,9	0,3	26
11934	17.02.1991	-3	-17,7	-6,3		26
11934	18.02.1991	0,2	-12,4	-8,2	0	25
11934	19.02.1991	-0,6	-17,1	-7,3		25
11934	20.02.1991	-0,7	-10,9	-7,6		23
11934	21.02.1991	5,4	-12	-4,2	0	20
11934	22.02.1991	4,4	-12,5	-2,9		19
11934	23.02.1991	6,8	-3,3	2,3		18
11934	24.02.1991	7,6	0,6	3,9		17
11934	25.02.1991	6,5	-1,5	0,7		14
11934	26.02.1991	4,7	-2,9	0,9	0	10
11934	27.02.1991	0,8	-5,8	-3,2	0	8
11934	28.02.1991	1,6	-8,6	-5,1	0	7
11934	01.03.1991	0,6	-10,8	-4,3		6
11934	02.03.1991	0,5	-9,7	-2,1	0,8	6
11934	03.03.1991	3	-1,9	0,7		6
11934	04.03.1991	6,1	-0,5	1,9		5
11934	05.03.1991	3,2	-1,2	0,6		4
11934	06.03.1991	4,4	-2,5	0,8		3
11934	07.03.1991	1,1	-1	0,2	0	2
11934	08.03.1991	5,6	-0,1	3,8		2
11934	09.03.1991	9,1	0	2,4	0	995
11934	10.03.1991	12	-2,5	3,1	0	995
11934	11.03.1991	8,5	0,4	4,3		995
11934	12.03.1991	6,6	2,2	3,4		
11934	13.03.1991	10,4	0,4	3,4	0,7	
11934	14.03.1991	13,8	-1,2	6,1	0	
11934	15.03.1991	13,3	-1,7	6,6	0	
11934	16.03.1991	10,2	-1,4	4,8		
11934	17.03.1991	11,6	-1,1	4,6	0	
11934	18.03.1991	6,2	-2,1	3		
11934	19.03.1991	10,7	-1,6	5	1,2	
11934	20.03.1991	9,3	3,5	5,6	0,9	
11934	21.03.1991	13,1	0,5	7,8	0	
11934	22.03.1991	16,6	4,1	10,2		
11934	23.03.1991	12,2	5,4	7,3	0	
11934	24.03.1991	18,3	2,4	9,9	0	
11934	25.03.1991	9,2	1,2	3,5		
11934	26.03.1991	4,1	-0,4	0,8	0,6	
11934	27.03.1991	3,1	-2,8	0		999
11934	28.03.1991	1,4	-2,6	-0,6	0,2	
11934	29.03.1991	1,6	-1,4	0,9	1	999
11934	30.03.1991	5,6	0,3	2,8		
11934	31.03.1991	7	1,7	3,6	0	
11934	01.04.1991	7,4	-1,5	1,5	0	999
11934	02.04.1991	10,2	-2,9	5,3		
11934	03.04.1991	11,6	2	7,3		
11934	04.04.1991	11,3	-1	5,4	0	
11934	05.04.1991	11,6	0,7	5,2		
11934	06.04.1991	15	2	9,4	0	
11934	07.04.1991	14,3	5	8,8	0	
11934	08.04.1991	8,7	3,6	5,1	2,9	
11934	09.04.1991	11,5	1,4	4,3	0,4	
11934	10.04.1991	6,6	-1,5	3,1	0	999
11934	11.04.1991	9,6	1,4	5,3	0,3	
11934	12.04.1991	11,5	-0,4	7	0	
11934	13.04.1991	13,4	0,5	6,2	0	
11934	14.04.1991	13,4	1,4	7,2	0	
11934	15.04.1991	13,6	1	6,7		
11934	16.04.1991	14,5	1,8	7,6	2,7	
11934	17.04.1991	5,6	-2	0	0,1	1
11934	18.04.1991	4,3	-4	0,2	9,7	
11934	19.04.1991	3,3	-2	0,7	0,1	13
11934	20.04.1991	3,4	-1,4	0	2,3	3
11934	21.04.1991	3,4	-4,4	-0,4	0,2	1
11934	22.04.1991	5,6	-4,6	-0,7	0	
11934	23.04.1991	8,3	-5,7	2,4		
11934	24.04.1991	8,5	-2,6	3,5	0	
11934	25.04.1991	8,7	-1,4	4,1	0	
11934	26.04.1991	9,6	-3	3,4	0	
11934	27.04.1991	9,8	0,8	5,8	7,6	
11934	28.04.1991	8,8	3,5	5,8	0,2	
11934	29.04.1991	14	0,6	7,2	0	
11934	30.04.1991	13,9	0,2	6,7	1,3	
11934	01.05.1991	15,4	0,9	9,1		
11934	02.05.1991	15,9	6,6	10,9	6,1	
11934	03.05.1991	14,6	7,3	10,6	8,2	
11934	04.05.1991	14,4	5,9	9,1	0,2	
11934	05.05.1991	12,6	3,1	8,4	0	
11934	06.05.1991	13,6	3,2	8,1	1,1	
11934	07.05.1991	14,3	2	8,2	0,1	
11934	08.05.1991	7,5	4	5,2	2,1	
11934	09.05.1991	13,1	3,7	9,1		
11934	10.05.1991	16,8	3,5	10,2		
11934	11.05.1991	16,4	3	11,4	0,9	
11934	12.05.1991	19,4	5	12,4	4,8	
11934	13.05.1991	14,2	4,9	9,4		
11934	14.05.1991	15,2	5,1	10	4,5	
11934	15.05.1991	9,5	3,1	3,9	5,2	
11934	16.05.1991	11,1	-1,5	6,1	2,7	
11934	17.05.1991	6,9	3,9	5,9	12,5	
11934	18.05.1991	10,5	5	7,1	6,8	
11934	19.05.1991	7,6	4,4	5,5	2,4	
11934	20.05.1991	16	4,2	9,8	0,1	
11934	21.05.1991	13,4	7,1	10,3	0,2	
11934	22.05.1991	16,9	6	12,8		
11934	23.05.1991	12,4	3,2	6,3	0	
11934	24.05.1991	8,7	-0,3	3,7	0,2	
11934	25.05.1991	8,9	-2,1	3,7	0	
11934	26.05.1991	10,1	-2,6	4,1	0	
11934	27.05.1991	13,4	0,8	9		
11934	28.05.1991	11,7	6,9	9,5	0	
11934	29.05.1991	10	5	7,9	0,1	
11934	30.05.1991	17,4	-1	11,4		
11934	31.05.1991	17,1	8,6	12,4	0	
11934	01.06.1991	21,2	8,7	14,6		
11934	02.06.1991	16,2	5,9	10,3		
11934	03.06.1991	20,2	1,2	12,6	6,2	
11934	04.06.1991	12,9	7,3	9,4	7,7	
11934	05.06.1991	13,7	5,5	8,1		
11934	06.06.1991	17,5	1,4	11,8	0,3	
11934	07.06.1991	13,3	9,6	11,6	7,4	
11934	08.06.1991	17,4	9,2	12,8		
11934	09.06.1991	17,3	7,6	12,5		
11934	10.06.1991	21,5	4	14,7	5,2	
11934	11.06.1991	19,8	10,8	13,8		
11934	12.06.1991	18,6	4	12,8		
11934	13.06.1991	21,8	4,4	16,6	7,7	
11934	14.06.1991	17	11,6	13,1	7,4	
11934	15.06.1991	20,9	6,2	14,9		
11934	16.06.1991	25,5	9,1	19,9		
11934	17.06.1991	28,3	13,5	21,4	0	
11934	18.06.1991	23,5	10	14,9	0	
11934	19.06.1991	17,6	6,3	10,8	6	
11934	20.06.1991	16,6	7,5	12	0	
11934	21.06.1991	18,1	5,2	12,6	12	
11934	22.06.1991	22,2	5,1	16,3	0	
11934	23.06.1991	25,4	8	18,9	0	
11934	24.06.1991	26,5	11,6	17,8	11,7	
11934	25.06.1991	19,9	10	15,2	0	
11934	26.06.1991	26,2	6,5	18,5	6	
11934	27.06.1991	20,1	13,3	17,7	18,7	
11934	28.06.1991	17,3	8,9	11	0	
11934	29.06.1991	14,4	6,5	10,8	0	
11934	30.06.1991	16,4	4,3	10,4	0	
11934	01.07.1991	16,8	3,3	13	0	
11934	02.07.1991	19,8	10,9	15,8		
11934	03.07.1991	22,5	14,6	18,2	0	
11934	04.07.1991	21,5	16	18,9	0,2	
11934	05.07.1991	23,3	15,5	19,5		
11934	06.07.1991	23,1	10,9	17,6	0	
11934	07.07.1991	24,5	10,6	17,7		
11934	08.07.1991	27,6	8,2	19,6		
11934	09.07.1991	28,5	9,8	22,4		
11934	10.07.1991	21,6	14	16,8	1,8	
11934	11.07.1991	27,2	10,5	19,7		
11934	12.07.1991	28,7	14	20,8		
11934	13.07.1991	29,4	13,1	20,5	13	
11934	14.07.1991	23	14,2	18,5	0,4	
11934	15.07.1991	19,2	14,3	15,9	0	
11934	16.07.1991	24	10	17,6		
11934	17.07.1991	25,3	10,7	18,8	22,5	
11934	18.07.1991	18,7	11	13,4	6,1	
11934	19.07.1991	21,2	6,2	16,1		
11934	20.07.1991	23,7	11,6	18,8		
11934	21.07.1991	24,4	10,9	16,8		
11934	22.07.1991	20,2	8,4	14,2		
11934	23.07.1991	22	4,5	15,1		
11934	24.07.1991	24	7,5	17,8	0	
11934	25.07.1991	19,8	14	15,6	38	
11934	26.07.1991	15,1	12,2	13,9	5,9	
11934	27.07.1991	16,4	11,5	14,6	2,2	
11934	28.07.1991	15,9	13,4	15,4	5,6	
11934	29.07.1991	20,7	12,8	17,2		
11934	30.07.1991	16,8	13,5	14,6	1,2	
